"firmhash","firm","url","ranking","industry","sector","revenue_in_millions","profits_in_millions","market_value_in_millions","n_employees","reputation_score_2020","reputation_score_2019","include","ranklabel"
87724805,"Church & Dwight","https://www.churchdwight.com",611,"Household and Personal Products","Household Products",4357.7,615.9,15773.9,4800,"","",True,"501-1000"
60310056,"Broadridge Financial Solutions","https://www.broadridge.com",610,"Financial Data Services","Business Services",4362.2,482.1,10886.7,11000,6.61,6.71,True,"501-1000"
75999693,"Meritor","https://www.meritor.com",609,"Motor Vehicles & Parts","Motor Vehicles & Parts",4388.0,291.0,979.3,9100,"","",False,"501-1000"
93001898,"Antero Resources","https://www.anteroresources.com",608,"Mining, Crude-Oil Production","Energy",4408.7,340.1,204.4,547,"","",True,"501-1000"
31889689,"Diebold Nixdorf","https://www.dieboldnixdorf.com",607,"Computers, Office Equipment","Technology",4408.7,341.3,272.8,22000,"","",True,"501-1000"
73770797,"UFP Industries","https://www.ufpi.com",606,"Building Materials, Glass","Materials",4416.0,179.7,2296.8,12000,"","",False,"501-1000"
50479939,"EQT","https://www.eqt.com",605,"Energy","Energy",4416.5,1221.7,1806.1,647,"","",True,"501-1000"
82745242,"Tiffany","https://www.investor.tiffany.com",604,"Specialty Retailers: Other","Retailing",4424.0,541.1,15694.3,14100,"","",True,"501-1000"
28209019,"Vertiv Holdings","https://www.vertiv.com",603,"Electronics, Electrical Equip.","Industrials",4431.2,140.8,2840.8,19800,"","",True,"501-1000"
97256173,"Noble Energy","https://www.nblenergy.com",602,"Mining, Crude-Oil Production","Energy",4438.0,1512.0,2929.6,2282,"","",True,"501-1000"
15981844,"Juniper Networks","https://www.juniper.net",601,"Network and Other Communications Equipment","Technology",4445.4,345.0,6326.3,9419,6.14,7.1,True,"501-1000"
52975629,"Tutor Perini","https://www.tutorperini.com",600,"Engineering, Construction","Engineering & Construction",4450.8,387.7,339.2,9100,"","",False,"501-1000"
32426695,"Conduent","https://www.conduent.com",599,"Diversified Outsourcing Services","Business Services",4467.0,1934.0,519.1,67000,"","",True,"501-1000"
25859622,"Warner Music Group","https://www.wmg.com",598,"Entertainment","Media",4463.0,475.0,19638.0,5500,"","",True,"501-1000"
84854180,"Intuitive Surgical","https://www.intuitive.com",597,"Health Care Equipment and Supplies","Health Care",4307.0,1053.0,85902.0,7326,"","",True,"501-1000"
53367815,"Zebra Technologies","https://www.zebra.com",596,"Electronics, Electrical Equip.","Industrials",4485.0,544.0,9916.0,8200,"","",True,"501-1000"
76492900,"Silgan Holdings","https://www.silganholdings.com",595,"Packaging, Containers","Materials",4489.9,193.8,3214.8,13220,"","",False,"501-1000"
32664700,"Ryerson Holding","https://www.ryerson.com",594,"Metals","Materials",4501.6,82.4,199.3,4500,"","",False,"501-1000"
85239647,"Mattel","https://www.mattel.com",593,"Toys, Sporting Goods","Household Products",4504.6,213.5,3055.9,24000,"","",True,"501-1000"
77298077,"Globe Life","https://www.globelifeinsurance.com",592,"Insurance: Life, Health (stock)","",4527.5,760.8,7729.4,3196,"","",False,"501-1000"
14100607,"KB Home","https://www.kbhome.com",591,"Homebuilders","Engineering & Construction",4552.7,268.8,1630.8,2140,"","",False,"501-1000"
73736013,"Brunswick","https://www.brunswick.com",590,"Transportation Equipment","Transportation",4556.7,131.0,2806.8,12828,"","",True,"501-1000"
8125639,"Genesis Healthcare","https://www.genesishcc.com",589,"Health Care: Medical Facilities","Health Care",4565.8,14.6,138.9,55000,"","",True,"501-1000"
81966535,"KLA","https://www.kla.com",588,"Semiconductors and Other Electronic Components","Technology",4568.9,1175.6,22534.4,10020,"","",True,"501-1000"
52456632,"CF Industries Holdings","https://www.cfindustries.com",587,"Chemicals","Chemicals",4590.0,493.1,5879.9,2987,"","",False,"501-1000"
31318609,"Hubbell","https://www.hubbell.com",586,"Electronics, Electrical Equip.","Industrials",4591.0,400.9,6239.4,18800,"","",True,"501-1000"
16182506,"Concho Resources","https://www.conocophillips.com/concho/",585,"Mining, Crude-Oil Production","Energy",4592.0,705.0,8428.9,1453,"","",True,"501-1000"
5755989,"Greif","https://www.greif.com",584,"Packaging, Containers","Materials",4595.0,171.0,1698.1,17000,"","",False,"501-1000"
34899581,"Encompass Health","https://www.encompasshealth.com",583,"Health Care: Medical Facilities","Health Care",4644.0,284.0,8614.0,22318,"","",True,"501-1000"
67868876,"Peabody Energy","https://www.peabodyenergy.com",582,"Mining, Crude-Oil Production","Energy",4623.4,211.3,281.6,6600,"","",True,"501-1000"
62332206,"Continental Resources","https://www.clr.com",581,"Mining, Crude-Oil Production","Energy",4631.9,775.6,2789.4,1260,"","",True,"501-1000"
9184084,"SS&C Technologies Holdings","https://www.ssctech.com",580,"Computer Software","Technology",4632.9,438.5,11203.5,22800,"","",True,"501-1000"
31786362,"Boise Cascade","https://www.bc.com",579,"Wholesalers: Diversified","Wholesalers",4643.4,80.9,932.1,6010,5.74,5.93,False,"501-1000"
4844558,"FMC","https://www.fmc.com",578,"Chemicals","Chemicals",4668.0,468.0,13645.0,6400,"","",False,"501-1000"
19717673,"Syneos Health","https://www.syneoshealth.com",577,"Health Care: Pharmacy and Other Services","Health Care",4675.8,131.3,4109.4,24000,"","",True,"501-1000"
91951917,"Terex","https://www.terex.com",576,"Construction and Farm Machinery","Industrials",4680.3,54.4,1015.3,9500,"","",True,"501-1000"
93795240,"Square","https://www.squareup.com",575,"IT Services","Business Services",7652.0,310.0,88370.0,3835,"","",True,"501-1000"
39758378,"Hasbro","https://www.hasbro.com",574,"Toys, Sporting Goods","Household Products",4720.2,520.5,9793.5,5600,"","",True,"501-1000"
43631066,"NortonLifeLock","https://www.nortonlifelock.com",573,"Computer Software","Technology",4731.0,31.0,11233.2,11900,"","",True,"501-1000"
63816202,"Martin Marietta Materials","https://www.martinmarietta.com",572,"Building Materials, Glass","Materials",4739.1,611.9,11769.9,8846,"","",False,"501-1000"
40806588,"Schneider National","https://www.schneider.com",571,"Transportation and Logistics","Transportation",4747.0,147.0,3425.5,15650,"","",True,"501-1000"
88831324,"OneMain Holdings","https://www.omf.com",570,"Diversified Financials","",4749.0,855.0,2604.0,9700,"","",False,"501-1000"
36074314,"Leggett & Platt","https://www.leggett.com",569,"Home Equipment, Furnishings","Household Products",4244.0,232.0,5860.0,22000,6.01,6.56,True,"501-1000"
60837810,"IAC/InterActiveCorp","https://www.iac.com",568,"Internet Services and Retailing","Technology",4757.1,431.1,15191.5,8700,"","",True,"501-1000"
86079284,"Taylor Morrison Home","https://www.taylormorrison.com",567,"Homebuilders","Engineering & Construction",4762.1,254.7,1478.9,2300,6.13,5.69,False,"501-1000"
54660114,"Watsco","https://www.watsco.com",566,"Wholesalers: Diversified","Wholesalers",4770.4,246.0,6049.8,5800,"","",False,"501-1000"
21823939,"A-Mark Precious Metals","https://www.amark.com",565,"Miscellaneous","Materials",4783.2,2.2,86.3,183,"","",False,"501-1000"
67430004,"Sealed Air","https://www.sealedair.com",564,"Packaging, Containers","Materials",4791.1,263.0,3821.9,16500,"","",False,"501-1000"
27023553,"Carlisle","https://www.carlisle.com",563,"Building Materials, Glass","Materials",4811.6,472.8,6976.9,14000,"","",False,"501-1000"
61903010,"Coca-Cola Consolidated","https://www.cokeconsolidated.com",562,"Beverages","Food, Beverages & Tobacco",4908.0,96.0,2402.0,15850,6.5,"",False,"501-1000"
27954751,"Moody’s","https://www.moodys.com",561,"Financial Data Services","Business Services",4829.0,1422.0,39594.4,11081,"","",True,"501-1000"
57292320,"Knight-Swift Transportation Holdings","https://knight-swift.com",560,"Trucking, Truck Leasing","Transportation",4764.0,287.0,7031.0,23700,"","",True,"501-1000"
85337194,"Chewy","https://www.chewy.com",559,"Internet Services and Retailing","Retailing",4846.7,252.4,14943.5,12000,"","",True,"501-1000"
29386176,"CME Group","https://www.cmegroup.com",558,"Securities","",4868.0,2116.5,61984.7,4360,"","",False,"501-1000"
85783133,"Yellow","https://www.yrcw.com",557,"Trucking, Truck Leasing","Transportation",4871.2,104.0,60.6,29000,"","",True,"501-1000"
71688314,"Cornerstone Building Brands","https://www.cornerstonebuildingbrands.com",556,"Building Materials, Glass","Materials",4889.7,15.4,574.9,20100,"","",False,"501-1000"
62251428,"Camping World Holdings","https://www.campingworld.com",555,"Automotive Retailing, Services","Retailing",4892.0,60.6,502.1,11508,"","",True,"501-1000"
28031270,"Hanover Insurance Group","https://www.hanover.com",554,"Insurance: Property and Casualty (Stock)","",4897.4,425.1,3457.4,4300,"","",False,"501-1000"
16115187,"Global Payments","https://www.globalpaymentsinc.com",553,"Financial Data Services","Business Services",4911.9,430.6,43287.5,24000,"","",True,"501-1000"
2198027,"TreeHouse Foods","https://www.treehousefoods.com",552,"Food Consumer Products","Food, Beverages & Tobacco",4926.9,361.0,2484.0,10800,"","",False,"501-1000"
88535379,"Vulcan Materials","https://www.vulcanmaterials.com",551,"Building Materials, Glass","Materials",4929.1,617.7,14325.2,9173,"","",False,"501-1000"
44287733,"Electronic Arts","https://www.ea.com",550,"Entertainment","Media",5590.0,1314.0,42236.0,9800,6.53,7.06,True,"501-1000"
41605654,"CACI International","https://www.caci.com",549,"Information Technology Services","Technology",5889.0,374.0,6300.0,23000,5.84,5.56,True,"501-1000"
25147285,"Resideo Technologies","https://www.resideo.com",548,"Building Materials, Glass","Materials",4988.0,36.0,595.0,13000,"","",False,"501-1000"
43757951,"Alexion Pharmaceuticals","https://www.alexion.com",547,"Pharmaceuticals","Health Care",4991.1,2404.3,19942.4,3082,"","",True,"501-1000"
48543033,"Hyatt Hotels","https://www.hyatt.com",546,"Hotels, Casinos, and Resorts","Hotels, Restaurants & Leisure",2917.0,179.0,7272.0,55000,7.04,6.47,False,"501-1000"
82077804,"Kemper","https://www.kemper.com",545,"Insurance: Property & Casualty","Financials",5032.0,440.0,4377.0,8900,"","",True,"501-1000"
80876548,"Michaels","https://www.michaels.com",544,"Specialty Retailers: Other","Retailing",5072.0,272.6,237.9,28000,"","",True,"501-1000"
9242349,"Windstream Holdings","https://www.windstream.com",543,"Telecommunications","Telecommunications",5115.4,3090.0,2.2,11945,"","",True,"501-1000"
52958981,"Welltower","https://www.welltower.com",542,"Real estate","Financials",5121.3,1232.4,18795.2,443,"","",True,"501-1000"
11817849,"ADT","https://www.adt.com",541,"Diversified Outsourcing Services","Business Services",5125.7,424.2,3282.7,17500,"","",True,"501-1000"
77293488,"International Flavors & Fragrances","https://www.iff.com",540,"Chemicals","Chemicals",5140.1,455.9,10902.4,13668,"","",False,"501-1000"
90866176,"Evergy","https://www.evergyinc.com",539,"Utilities: Gas and Electric","Energy",5147.8,669.9,12477.6,4617,"","",True,"501-1000"
32189345,"Ametek","https://www.ametek.com",538,"Scientific,Photographic and Control Equipment","Technology",5158.6,861.3,16506.3,18100,"","",True,"501-1000"
94281801,"Agilent Technologies","https://www.agilent.com",537,"Scientific,Photographic and Control Equipment","Technology",5163.0,1071.0,22177.2,16300,"","",True,"501-1000"
85029053,"Telephone & Data Systems","https://www.tdsinc.com",536,"Telecommunications","Telecommunications",5176.0,121.0,1923.7,9400,"","",True,"501-1000"
84667469,"National General Holdings","https://www.nationalgeneral.com",535,"Insurance: Property and Casualty (Stock)","Financials",5179.6,348.1,1881.9,9200,"","",True,"501-1000"
2128691,"Marathon Oil","https://www.marathonoil.com",534,"Mining, Crude-Oil Production","Energy",5190.0,480.0,2618.3,2000,"","",True,"501-1000"
53720454,"NiSource","https://www.nisource.com",533,"Utilities: Gas and Electric","Energy",5208.9,383.1,9545.1,8363,"","",True,"501-1000"
93294514,"Domtar","https://www.domtar.com",532,"Forest and Paper Products","Materials",5220.0,84.0,1217.8,10000,"","",False,"501-1000"
22029662,"Skechers U.S.A.","https://www.skx.com",531,"Apparel","Apparel",5242.5,346.6,3724.9,8550,"","",False,"501-1000"
9078531,"Xylem","https://www.xylem.com",530,"Industrial Machinery","Industrials",5249.0,401.0,11737.9,16300,"","",True,"501-1000"
42257719,"Under Armour","https://www.uabiz.com",529,"Apparel","Apparel",5267.1,92.1,3878.1,11700,"","",False,"501-1000"
22954459,"Western Union","https://www.westernunion.com",528,"Financial Data Services","Business Services",5292.1,1058.3,7489.9,11500,"","",True,"501-1000"
24856481,"Penn National Gaming","https://www.pngaming.com",527,"Hotels, Casinos, Resorts","Hotels, Restaurants & Leisure",5301.4,43.9,1478.3,28300,"","",False,"501-1000"
35110108,"Big Lots","https://www.biglots.com",526,"Specialty Retailers: Other","Retailing",5323.2,242.5,557.0,22250,"","",True,"501-1000"
48755295,"Fastenal","https://www.fastenal.com",525,"Wholesalers: Diversified","Wholesalers",5647.0,859.0,27962.0,20336,6.8,6.32,False,"501-1000"
8781061,"MDU Resources Group","https://www.mdu.com",524,"Energy","Energy",5336.9,335.5,4310.2,13359,"","",True,"501-1000"
80832225,"McCormick","https://www.mccormickcorporation.com",523,"Food Consumer Products","Food, Beverages & Tobacco",5347.4,702.7,18767.4,12400,"","",False,"501-1000"
82073850,"Microchip Technology","https://www.microchip.com",522,"Semiconductors","Technology",5274.0,571.0,25937.0,18000,"","",True,"501-1000"
1626468,"Kelly Services","https://www.kellyservices.com",521,"Temporary Help","Business Services",5355.6,112.4,496.4,7700,"","",True,"501-1000"
61065401,"Jefferies Financial Group","https://www.jefferies.com",520,"Diversified Financials","Financials",5358.7,964.7,3788.1,4800,"","",True,"501-1000"
71260716,"Harley-Davidson","https://www.harley-davidson.com",519,"Transportation Equipment","Transportation",5361.8,423.6,2892.7,5600,"","",True,"501-1000"
77555312,"Roper Technologies","https://www.ropertech.com",518,"Scientific,Photographic and Control Equipment","Technology",5366.8,1767.9,33086.1,16460,"","",True,"501-1000"
20664810,"Sonoco Products","https://www.sonoco.com",517,"Packaging, Containers","Materials",5170.0,265.0,6187.0,23000,7.11,7.21,False,"501-1000"
97051139,"Par Pacific Holdings","https://www.parpacific.com",516,"Petroleum Refining","Energy",5401.5,40.8,380.6,1408,"","",True,"501-1000"
87672340,"Select Medical Holdings","https://www.selectmedicalholdings.com",515,"Health Care: Medical Facilities","Health Care",5453.9,148.4,2014.7,42800,"","",True,"501-1000"
40853310,"Host Hotels & Resorts","https://www.hosthotels.com",514,"Real estate","Financials",5469.0,920.0,7792.9,175,6.55,"",True,"501-1000"
31978371,"TransDigm Group","https://www.transdigm.com",513,"Aerospace & Defense","Aerospace & Defense",5517.2,889.8,17190.3,18300,"","",False,"501-1000"
99533148,"ON Semiconductor","https://www.onsemi.com",512,"Semiconductors and Other Electronic Components","Technology",5517.9,211.7,5113.7,34800,"","",True,"501-1000"
93443733,"Chemours","https://www.chemours.com",511,"Chemicals","Chemicals",5526.0,52.0,1455.9,7000,"","",False,"501-1000"
55701611,"Navient","https://www.navient.com",510,"Diversified Financials","Financials",5529.0,597.0,1465.5,5800,"","",True,"501-1000"
6674526,"Equinix","https://www.equinix.com",509,"Real Estate","Financials",5852.0,444.0,64843.0,9638,"","",True,"501-1000"
2828428,"RPM International","https://www.rpminc.com",508,"Chemicals","Chemicals",5564.6,266.6,7721.1,14957,"","",False,"501-1000"
13762124,"Patterson","https://www.pattersoncompanies.com",507,"Wholesalers: Health Care","Health Care",5574.5,83.6,1464.9,7800,"","",True,"501-1000"
51720213,"Chipotle Mexican Grill","https://www.chipotle.com",506,"Food Services","Hotels, Restaurants & Leisure",5818.0,238.0,41429.0,83000,6.29,"",False,"501-1000"
42518917,"Yum Brands","https://www.yum.com",505,"Food Services","Hotels, Restaurants & Leisure",5603.0,1060.0,33006.0,34000,6.27,6.26,False,"501-1000"
3572700,"T. Rowe Price","https://www.troweprice.com",504,"Securities and Asset Management","Financials",6207.0,2373.0,36126.0,7365,5.99,6.91,True,"501-1000"
8153275,"LPL Financial Holdings","https://www.lpl.com",503,"Securities","Financials",5624.9,559.9,4305.4,4343,"","",True,"501-1000"
63113171,"Sprouts Farmers Market","https://www.sprouts.com",502,"Food and Drugstores","Food & Drug Stores",6232.0,251.0,2478.0,30000,6.78,6.42,False,"501-1000"
38887775,"KBR","https://www.kbr.com",501,"Engineering, Construction","Engineering & Construction",5753.0,33.0,4480.0,28000,"","",False,"501-1000"
56304798,"Huntington Bancshares","https://www.huntington.com",500,"Commercial Banks","Financials",5655.0,1411.0,8398.6,15664,"","",True,"301-500"
70508264,"Post Holdings","https://www.postholdings.com",499,"Food Consumer Products","Food, Beverages & Tobacco",5681.1,124.7,5732.0,10100,"","",False,"301-500"
59882969,"Cerner","https://www.cerner.com",498,"Health Care: Pharmacy and Other Services","Health Care",5692.6,529.5,19164.4,27400,6.5,6.5,True,"301-500"
15738094,"Simon Property Group","https://www.simon.com",497,"Real Estate","Financials",4959.0,1352.0,31269.0,4000,6.48,6.46,True,"301-500"
1928129,"Crown Castle International","https://www.crowncastle.com",496,"Real estate","Financials",5763.0,860.0,60178.6,5100,"","",True,"301-500"
97385556,"Levi Strauss","https://www.levistrauss.com",495,"Apparel","Apparel",4453.0,127.0,8393.0,14800,"","",False,"301-500"
37755086,"Fortune Brands Home & Security","https://www.fbhs.com",494,"Home Equipment, Furnishings","Household Products",5902.0,494.0,12761.0,24700,6.48,6.94,True,"301-500"
23769606,"Franklin Resources","https://www.franklinresources.com",493,"Securities","Financials",5774.5,1195.7,8293.2,9597,"","",True,"301-500"
41349494,"Rush Enterprises","https://www.rushenterprises.com",492,"Automotive Retailing, Services","Retailing",5809.8,141.6,1145.6,7244,"","",True,"301-500"
70582244,"Commercial Metals","https://www.cmc.com",491,"Metals","Materials",5829.0,198.1,1880.0,11524,"","",False,"301-500"
57407823,"Realogy Holdings","https://www.realogy.com",490,"Real estate","Financials",5870.0,188.0,346.9,10150,"","",True,"301-500"
38542228,"Williams-Sonoma","https://www.williams-sonomainc.com",489,"Specialty Retailers: Other","Retailing",5898.0,356.0,7238.0,19300,"","",True,"301-500"
87392570,"Ameren","https://www.ameren.com",488,"Utilities: Gas and Electric","Energy",5910.0,828.0,17969.9,9323,"","",True,"301-500"
86022172,"Analog Devices","https://www.analog.com",487,"Semiconductors and Other Electronic Components","Technology",5991.1,1363.0,33010.9,16400,"","",True,"301-500"
86457752,"TD Ameritrade Holding","https://www.amtd.com",486,"Securities","Financials",6016.0,2208.0,18738.8,9226,"","",True,"301-500"
82170737,"Tapestry","https://www.tapestry.com",485,"Apparel","Apparel",6027.1,643.4,3574.6,17400,"","",False,"301-500"
32642760,"Avantor","https://www.avantorsciences.com",484,"Scientific,Photographic and Control Equipment","Technology",6040.3,37.8,7155.6,12000,"","",True,"301-500"
16883829,"EnLink Midstream","https://www.enlink.com",483,"Pipelines","Energy",6052.9,1119.3,537.3,1355,"","",True,"301-500"
92978594,"Robert Half International","https://www.roberthalf.com",482,"Diversified Outsourcing Services","Business Services",5100.0,306.0,7602.0,16000,5.63,6.24,True,"301-500"
37649500,"Olin","https://www.olin.com",481,"Chemicals","Chemicals",6110.0,11.3,1841.8,6500,"","",False,"301-500"
70335522,"TravelCenters of America","https://www.ta-petro.com",480,"Specialty Retailers: Other","Retailing",6117.4,33.3,81.2,18594,"","",True,"301-500"
73753336,"NetApp","https://www.netapp.com",478,"Computers, Office Equipment","Technology",6146.0,1169.0,9220.9,10500,"","",True,"301-500"
10751354,"Graphic Packaging Holding","https://www.graphicpkg.com",477,"Packaging, Containers","Materials",6160.1,206.8,3542.0,18000,6.03,"",False,"301-500"
95043862,"First American Financial","https://www.firstam.com",476,"Insurance: Property and Casualty (Stock)","Financials",6202.1,707.4,4790.6,18412,"","",True,"301-500"
27450607,"Ingredion","https://www.ingredion.com",475,"Food Production","Food, Beverages & Tobacco",5943.0,342.0,5300.0,11000,5.87,5.8,False,"301-500"
93536741,"Clorox","https://www.thecloroxcompany.com",474,"Household and Personal Products","Household Products",6214.0,820.0,21673.5,8800,"","",True,"301-500"
30679506,"Ascena Retail Group","https://www.ascenaretail.com",473,"Specialty Retailers: Apparel","Retailing",6242.8,661.4,13.9,33000,"","",True,"301-500"
39086297,"Zoetis","https://www.zoetis.com",472,"Pharmaceuticals","Health Care",6260.0,1500.0,55895.0,10600,"","",True,"301-500"
25225106,"R.R. Donnelley & Sons","https://www.rrd.com",471,"Publishing, Printing","Media",6276.2,93.2,68.0,36400,"","",True,"301-500"
44862809,"Celanese","https://www.celanese.com",470,"Chemicals","Chemicals",6297.0,852.0,8775.0,7714,"","",False,"301-500"
71221791,"Ralph Lauren","https://www.ralphlauren.com",469,"Apparel","Apparel",6313.0,430.9,4928.3,18650,"","",False,"301-500"
19603604,"Dillard’s","https://www.dillards.com",468,"General Merchandisers","Retailing",6343.2,111.1,863.8,30400,"","",True,"301-500"
95856329,"AK Steel Holding","https://www.aksteel.com",467,"Metals","Materials",6359.4,11.2,"",9300,"","",False,"301-500"
68918159,"Science Applications International","https://www.saic.com",466,"Information Technology Services","Technology",6879.0,206.0,5882.0,24000,"","",True,"301-500"
236748,"Apache","https://www.apachecorp.com",465,"Mining, Crude-Oil Production","Energy",4675.0,7846.0,6595.0,3163,6.14,5.87,True,"301-500"
4298841,"GameStop","https://www.gamestop.com",464,"Specialty Retailers: Other","Retailing",6466.0,470.9,225.6,30000,"","",True,"301-500"
59605839,"Activision Blizzard","https://www.activisionblizzard.com",463,"Entertainment","Media",7660.0,2213.0,73515.0,9080,6.42,7.09,True,"301-500"
46714817,"ABM Industries","https://www.abm.com",462,"Diversified Outsourcing Services","Business Services",6498.6,127.4,1623.1,140000,"","",True,"301-500"
47021065,"Hess","https://www.hess.com",461,"Mining, Crude-Oil Production","Energy",6510.0,408.0,10163.6,1775,"","",True,"301-500"
45009303,"American Axle & Manufacturing","https://www.aam.com",460,"Motor Vehicles & Parts","Motor Vehicles & Parts",6530.9,484.5,408.1,20000,"","",False,"301-500"
50473050,"Intercontinental Exchange","https://www.intercontinentalexchange.com",459,"Capital Markets","Financials",5663.0,2011.0,56723.0,5989,"","",True,"301-500"
16820596,"Weyerhaeuser","https://www.weyerhaeuser.com",457,"Forest and Paper Products","Financials",6554.0,76.0,12636.5,9400,"","",True,"301-500"
18496991,"Alliance Data Systems","https://www.alliancedata.com",456,"Financial Data Services","Business Services",6580.9,278.0,1602.7,8500,"","",True,"301-500"
76463498,"Securian Financial Group","https://www.securian.com",455,"Insurance: Life, Health (stock)","Financials",6600.6,434.8,"",6400,"","",True,"301-500"
63974770,"Wynn Resorts","https://www.wynnresorts.com",454,"Hotels, Casinos, and Resorts","Hotels, Restaurants & Leisure",3064.0,1871.0,11874.0,30200,6.04,6.28,False,"301-500"
16500824,"O-I Glass","https://www.o-i.com",453,"Packaging, Containers","Materials",6691.0,400.0,1108.5,27500,"","",False,"301-500"
97001196,"Rockwell Automation","https://www.rockwellautomation.com",452,"Electronics, Electrical Equip.","Industrials",6694.8,695.8,17533.3,23000,"","",True,"301-500"
43976777,"S&P Global","https://www.spglobal.com",451,"Financial Data Services","Business Services",7310.0,2426.0,77459.0,23000,6.66,"",True,"301-500"
28480392,"Booz Allen Hamilton Holding","https://www.boozallen.com",450,"Information Technology Services","Technology",7849.0,549.0,13101.0,27381,6.63,6.34,True,"301-500"
80389920,"Ovintiv","https://www.ovintiv.com",449,"Mining, Crude-Oil Production","Energy",6726.0,234.0,701.5,2571,"","",True,"301-500"
92525567,"Advanced Micro Devices (AMD)","https://www.amd.com",448,"Semiconductors","Technology",9763.0,2490.0,106741.0,12600,6.87,"",True,"301-500"
6821703,"FM Global","https://www.fmglobal.com",447,"Insurance: Property and Casualty (Stock)","Financials",6743.1,2479.3,"",5591,"","",True,"301-500"
12311658,"Regions Financial","https://www.regions.com",446,"Commercial Banks","Financials",6755.0,1582.0,8587.8,19564,"","",True,"301-500"
81900002,"Intuit","https://www.intuit.com",445,"Computer Software","Technology",7837.0,1967.0,102329.0,10600,6.57,6.79,True,"301-500"
97596943,"Seaboard","https://www.seaboardcorp.com",444,"Food Production","Food, Beverages & Tobacco",6840.0,283.0,3273.8,13100,"","",False,"301-500"
63401745,"CMS Energy","https://www.cmsenergy.com",443,"Utilities: Gas and Electric","Energy",6845.0,680.0,16697.2,8459,"","",True,"301-500"
85165490,"Polaris","https://www.polaris.com",442,"Trucking, Transportation, Logistics","Transportation",7028.0,125.0,7219.0,14000,"","",True,"301-500"
36763822,"Cintas","https://www.cintas.com",441,"Diversified Outsourcing Services","Business Services",6892.3,885.0,18023.6,45000,5.68,"",True,"301-500"
36469379,"Northern Trust","https://www.northerntrust.com",440,"Superregional Banks","Financials",6301.0,1209.0,19730.0,20700,6.98,6.96,True,"301-500"
63652032,"NCR","https://www.ncr.com",439,"Computers, Office Equipment","Technology",6915.0,564.0,2287.0,36000,"","",True,"301-500"
53460348,"M&T Bank","https://www.mtb.com",438,"Superregional Banks","Financials",6281.0,1353.0,18440.0,17386,"","",True,"301-500"
54824686,"Packaging Corp. of America","https://www.packagingcorp.com",437,"Packaging, Containers","Materials",6658.0,461.0,13321.0,15500,6.32,5.71,False,"301-500"
53584005,"Hanesbrands","https://www.hanes.com",436,"Apparel","Apparel",6966.9,600.7,2816.5,63000,"","",False,"301-500"
96831191,"Avery Dennison","https://www.averydennison.com",435,"Packaging, Containers","Materials",7070.1,303.6,8485.4,30000,"","",False,"301-500"
25602068,"Beacon Roofing Supply","https://www.becn.com",434,"Wholesalers: Diversified","Wholesalers",7105.2,10.6,1138.0,8147,"","",False,"301-500"
33354107,"Dover","https://www.dovercorporation.com",433,"Industrial Machinery","Industrials",7136.4,677.9,12094.4,24000,"","",True,"301-500"
79482678,"Magellan Health","https://www.magellanhealth.com",432,"Health Care: Insurance and Managed Care","Health Care",7159.4,55.9,1188.2,10100,"","",True,"301-500"
56484020,"Owens Corning","https://www.owenscorning.com",431,"Building Materials, Glass","Materials",7160.0,405.0,4200.9,19000,"","",False,"301-500"
75356373,"MasTec","https://www.mastec.com",430,"Engineering, Construction","Engineering & Construction",6394.0,311.0,6040.0,21000,5.5,"",False,"301-500"
26586257,"Arthur J. Gallagher","https://www.ajg.com",429,"Diversified Financials","Financials",7195.0,668.8,15454.9,33247,"","",True,"301-500"
16970488,"Asbury Automotive Group","https://www.asburyauto.com",428,"Automotive Retailing, Services","Retailing",7210.3,184.4,1064.8,8500,"","",True,"301-500"
77116821,"Old Republic International","https://www.oldrepublic.com",427,"Insurance: Property and Casualty (Stock)","Financials",7213.7,1056.4,4634.9,9000,"","",True,"301-500"
63976179,"Toll Brothers","https://www.tollbrothers.com",426,"Homebuilders","Engineering & Construction",7078.0,447.0,6075.0,4500,6.59,6.27,False,"301-500"
84451988,"Builders FirstSource","https://www.bldr.com",425,"Building Materials, Glass","Materials",7280.4,221.8,1420.3,15800,"","",False,"301-500"
65254185,"Burlington Stores","https://www.burlingtoninvestors.com",424,"Specialty Retailers: Apparel","Retailing",7286.4,465.1,10441.3,47000,"","",True,"301-500"
63676935,"UGI","https://www.ugicorp.com",423,"Energy","Energy",7320.4,256.2,5562.0,12800,"","",True,"301-500"
32885958,"Fortive","https://www.fortive.com",422,"Industrial Machinery","Industrials",7190.0,591.0,23672.0,25000,5.86,"",True,"301-500"
5915100,"Dean Foods","https://www.deanfoods.com",421,"Food Consumer Products","Food, Beverages & Tobacco",7328.7,499.9,9.7,14500,"","",False,"301-500"
89896126,"Blackstone Group","https://www.blackstone.com",420,"Diversified Financials","Financials",7338.3,2049.7,30696.4,2905,"","",True,"301-500"
12169399,"Devon Energy","https://www.devonenergy.com",419,"Mining, Crude-Oil Production","Energy",7372.0,355.0,2645.8,1800,"","",True,"301-500"
95733289,"Ulta Beauty","https://www.ulta.com",418,"Specialty Retailers: Other","Retailing",7398.1,705.9,9893.6,31000,"","",True,"301-500"
52579036,"NVR","https://www.nvrinc.com",417,"Homebuilders","Engineering & Construction",7566.0,901.0,15920.0,5700,"","",False,"301-500"
